id,source_id,source_name,title,content,published_at
5823,the-irish-times,The Irish Times,Ross O’Carroll-Kelly: ‘How could anyone live this close to the Luas and not own a gun?’,The old dear rings me  sounding panicked.  Ross  she goes. Im worried.  I look at the time on my phone. Its  like  half nine in the morning.  Im there  Theres a hip flask full of emergency gin in your glove box. Just suck on that until OBriens opens.  She goe… [+5574 chars],2019-09-14T05:02:00Z
5827,al-jazeera-english,Al Jazeera English,Zimbabweans  foreign leaders bid farewell to Robert Mugabe,Zimbabwean politicians  international dignitaries and thousands of citizens have gathered at a stadium in Harare to pay their final respects to the country's founding father  Robert Mugabe.  The state funeral in the capital on Saturday follows a week of dispu… [+3563 chars],2019-09-14T10:38:31Z
5831,the-new-york-times,The New York Times,Steeped in Hawaiian History  Longboarding Rides an Instagram Wave,You cant be a New York surfer and just shortboard. You could try  but eventually youre going to be grumpy  said Will Skudin  a homegrown New York surfer who competes on the global Big Wave tour. His family hosted Duke Kahanamoku  the legendary Hawaiian swimme… [+1031 chars],2019-09-14T16:46:05Z
5835,the-wall-street-journal,The Wall Street Journal,NOONAN: Everyone Knows the Truth About Politics...,Everybody knows everything. That mordant observation is the first of Burnhams Laws.   James Burnham  was a significant mid-20th century figure  a public intellectual and political philosopher who started out on the leftas a young follower he carried on an ext… [+6975 chars],2019-09-14T01:49:37Z
5839,abc-news,ABC News,Estonia plans to restrict govt use of Huawei 5G technology,Estonia  which is among Europe's most wired and technologically advanced nations  is set to restrict the use of equipment and technology from Chinese telecom giant Huawei in its government sector  citing security concerns and recommendations by the U.S.  a ke… [+570 chars],2019-09-14T14:59:34Z
5843,bbc-news,BBC News,Ross County 2-1 St Mirren: Marcus Fraser strikes winner at death to claim win,The victory was only Ross County's second of the league season  Marcus Fraser's dramatic injury-time diving header salvaged a precious Scottish Premiership win for struggling Ross County over St Mirren.  The Highland side suffered two heavy defeats before the… [+252 chars],2019-09-14T15:58:02Z
5847,cnn,CNN,A gunman is on the run after a shooting in Seattle leaves one dead and 2 injured at a light rail station,(CNN)A gunman is on the run after opening fire at a light rail station in Seattle  leaving one person dead and two others injured  police said.  The shooting happened Friday night inside the Westlake station downtown  according to Seattle Police Detective Mar… [+476 chars],2019-09-14T10:16:52Z
5851,bbc-news,BBC News,Zahavi's rabona seals victory for Guangzhou R&F in CSL,,2019-09-14T16:19:52Z
5855,bbc-news,BBC News,African leaders gather to remember Mugabe,African leaders are gathered at the funeral of Zimbabwe's former president Robert Mugabe in the capital Harare.  Also in the programme: Houthi rebels in Yemen say they carried out the drone attacks that set fire to two of Saudi Arabia's biggest oil facilities… [+322 chars],2019-09-14T13:13:00Z
5859,the-irish-times,The Irish Times,LIVE All-Ireland football final replay: Dublin v Kerry,Kerry fan Karen Cahillane at Croke Park ahead of today's replay. Photograph: Tom Honan/The Irish Times,2019-09-14T17:08:09.037628Z
5863,business-insider,Business Insider,If you have an Amex card  you could be eligible to earn $30 back on a Cole Haan purchase. Here's how.,If you have an Amex card and you like to shop at Cole Haan  you should check your card account to see if you're eligible for this offer to earn some cash back on your purchase.    Offer details    Eligible Amex cardholders can earn $30 back when they spend $1… [+3125 chars],2019-09-14T15:47:00Z
5867,the-irish-times,The Irish Times,Pat Leahy: Fine Gael pivoting back to Brexit and Border realities,There have been two very important messages from the Government in the past 10 days  signalling sharp pivots on very significant issues.  At the end of last week  Taoiseach Leo Varadkar  perhaps unwisely gussied up in a dashing dinner jacket and black tie  to… [+5497 chars],2019-09-14T05:00:00Z
5871,cnn,CNN,iPhone 11 or 11 Pro. Which iPhone is right for you?,Earlier this week  Apple announced the iPhone 11  iPhone 11 Pro and iPhone 11 Pro Max. This trio of new iPhones make up the 2019 portion of the lineup  however  Apple still sells the iPhone 8 and iPhone XR giving buyers a total of six models to choose.   With… [+6600 chars],2019-09-14T03:22:35Z
5875,bbc-news,BBC News,Man dies after Lewisham chicken shop fight,Image copyrightGoogleImage caption   A man in his 30s died after a fight in a chicken shop fight  A man has died after a fight at a chicken shop in London.  The Met said two men suffered stab wounds and head injuries in a fight in Downham Way  Lewisham  at ab… [+311 chars],2019-09-14T13:34:40Z
5879,newsweek,Newsweek,College Football 2019: Where to Watch Northwestern State vs. LSU  TV Channel  Live Stream and Odds,For all the talks about Clemson  Alabama and Oklahoma  few teams have been more impressive than Louisiana State University in the opening two weeks of the college football season.  The Tigers have accumulated over 1 000 yards and 100 points in the first two g… [+2950 chars],2019-09-14T10:00:01Z
5883,abc-news,ABC News,Italy: Rescue boat with 82 migrants can dock at Italian isle,A charity rescue boat with 82 migrants aboard says it has been given permission to dock at a tiny Italian island.  Ocean Viking's crew said Saturday that Italian authorities instructed the ship to sail to Lampedusa island.  The Ocean Viking  which had appeale… [+547 chars],2019-09-14T08:29:31Z
5887,reuters,Reuters,Turkey says OIC to convene after Netanyahu annexation plans,ANKARA (Reuters) - The Organisation of Islamic Cooperation (OIC) will hold an extraordinary meeting on Sunday to discuss Israel’s announcement of its intention to annex areas of the West Bank  the Turkish foreign ministry said on Saturday.   Israel’s Prime Mi… [+1037 chars],2019-09-14T11:18:10Z
5891,reuters,Reuters,Turkey orders arrest of 223 military personnel over suspected Gulen links - state media,ANKARA (Reuters) - Turkey has ordered the arrest of 223 serving military personnel across the country and in the breakaway state of Northern Cyprus over suspected links to a network Ankara accuses of organising an attempted coup in 2016  state media said on S… [+1045 chars],2019-09-14T06:46:24Z
5895,bbc-news,BBC News,Hot and humid Japan will suit England - Jones,England arrived in Miyazaki on Tuesday  <table><tr><th>2019 Rugby World Cup</th></tr>  <tr><td>Hosts: Japan Dates: 20 September to 2 November</td></tr><tr><td>Coverage: Full commentary on every game across BBC Radio 5 Live and Radio 5 Live Sports Extra  plus … [+3343 chars],2019-09-14T09:38:41Z
5899,bbc-news,BBC News,Liberal Democrat party to consider scrapping Brexit,Image copyrightGetty Images  The Liberal Democrats' annual conference is due to begin in Bournemouth  with the party's leader hoping to convince members to back a new policy of scrapping Brexit without another referendum.  Jo Swinson says the UK got into a me… [+2369 chars],2019-09-14T06:31:50Z
5903,reuters,Reuters,U.S. envoy to Saudi Arabia condemns attacks on Aramco oil facilities,RIYADH (Reuters) - The U.S. envoy to Saudi Arabia condemned as “unacceptable” drone attacks on Saudi oil facilities on Saturday which were claimed by Yemen’s Iran-aligned Houthi movement.   “The U.S. strongly condemns today’s drone attacks against oil facilit… [+310 chars],2019-09-14T12:28:11Z
5907,al-jazeera-english,Al Jazeera English,Malaysia's top opposition parties form alliance,Malaysia's two oldest political parties have formed an alliance  presenting arguably the largest political platform for the majority Malay Muslims at a time of simmering racial and religious tensions.  Prime Minister Mahathir Mohamad led an alliance to a land… [+2771 chars],2019-09-14T15:14:56Z
5911,cnn,CNN,Australia names academic held in Iran for almost a year,,2019-09-14T10:35:26Z
5915,business-insider,Business Insider,Businesses lead on gun safety  background checks; Congress should join - Business Insider,As Congress returns to session this week  our elected officials need to take note of seismic progress on gun safety from an unlikely source: the private sector.    On Thursday  145 business leaders representing some of America's most respected companies — inc… [+3716 chars],2019-09-14T15:13:52Z
5919,the-new-york-times,The New York Times,Shane Gillis’s Jokes Went Too Far. Should That End His ‘S.N.L.’ Career?,Trevor Noah was criticized for past tweets that were considered offensive to women and to Jews after it was announced in 2015 that he would become the host of The Daily Show on Comedy Central. Executives at Viacom  the networks parent company  later said they… [+1579 chars],2019-09-14T00:56:46Z
5923,bbc-news,BBC News,Maurizio Sarri's Juventus held at Fiorentina in Serie A,Maurizio Sarri (left) is back in Serie A after leaving Chelsea this summer  Juventus were held to a goalless draw by Fiorentina as their manager Maurizio Sarri took his place in the dugout for the first time.  The former Chelsea boss had not been in charge fo… [+631 chars],2019-09-14T15:18:32Z
5927,bbc-news,BBC News,Scotland's first Gandhi statue unveiled on 150th birthday,Image copyrightGary McLaughlinImage caption   The Gandhi statue was unveiled at Ayr Town Hall on Saturday  Scotland's first statue of Indian civil rights campaigner Mahatma Gandhi has been unveiled.  The 6ft 4ins bronze statue was revealed at Ayr Town Hall to… [+1037 chars],2019-09-14T16:40:47Z
5931,the-irish-times,The Irish Times,Klopp savours quality of Liverpool goals after fightback against Newcastle,Liverpool 3 Newcastle 1  Jürgen Klopp hailed the quality of the goals his Liverpool side scored as the Premier League leaders came from behind to beat Newcastle 3-1 at Anfield.  The Reds were stunned as Steve Bruces Newcastle claimed a shock early lead with a… [+2641 chars],2019-09-14T13:44:14Z
5935,bbc-news,BBC News,Basketball World Cup: United States record worst ever finish,Utah Jazz shooting guard Donovan Mitchell managed a double-double of 16 points and 10 assists  Defending champions the United States finished seventh in the Basketball World Cup in China  their worst finish in the tournament's history.  Gregg Popovich's team … [+851 chars],2019-09-14T10:58:06Z
